code,name1,name2,last_name1,last_name2,email,cellphone,usertype_id
5901003,Catalina,Gloria,Medina,Lozano,cmedina88@ufpso.edu.co,3651493107,ES
8662743,Gustavo,,Sánchez,,gsanchez86@ufpso.edu.co,3663535296,DO
2837649,Ricardo,,Bermúdez,Parra,rbermudez87@ufpso.edu.co,3122487534,DO
9481954,Ana,Juliana,Jiménez,,ajimenez81@ufpso.edu.co,3574324365,ES
9065402,Vanessa,,Ospina,Suárez,vospina49@ufpso.edu.co,3338341532,DO
6812903,Daniela,,Meza,Parra,dmeza6@ufpso.edu.co,3699451121,ES
2007940,Duván,,Bermúdez,Reyes,dbermudez22@correo.ufpso.edu.co,3728001053,DO
5301530,Luis,,Cano,,lcano75@ufpso.edu.co,3894894344,ES
7994198,Ricardo,,Salazar,Bermúdez,rsalazar38@correo.ufpso.edu.co,3373258942,ES
8763168,Camilo,Iván,Acosta,Rivera,cacosta91@correo.ufpso.edu.co,3556288136,ES
2227189,Patricia,Sandra,Lozano,,plozano8@correo.ufpso.edu.co,3297152826,ES
3959817,Diego,Brayan,González,Flores,dgonzalez51@correo.ufpso.edu.co,3918754075,DO
7896741,Alejandra,Marcela,Arango,Cárdenas,aarango78@correo.ufpso.edu.co,3650146729,ES
4983826,Ernesto,,García,Pacheco,egarcia28@correo.ufpso.edu.co,3852905047,DO
7172708,Juan,Oscar,Muñoz,Cardona,jmunoz42@ufpso.edu.co,3110936564,ES
1182673,Marcela,Paola,Sánchez,Rivera,msanchez51@correo.ufpso.edu.co,3714517845,ES
5672697,Paola,Claudia,Arango,,parango54@correo.ufpso.edu.co,3590869415,ES
5519464,Cristian,Augusto,Pedraza,Ruiz,cpedraza20@correo.ufpso.edu.co,3218131096,ES
8387614,Viviana,,Bermúdez,,vbermudez33@correo.ufpso.edu.co,3968644374,ES
2165586,Laura,Leidy,Bermúdez,Medina,lbermudez10@ufpso.edu.co,3685281524,ES
2115417,Beatriz,Ana,Montoya,Henao,bmontoya40@correo.ufpso.edu.co,3933030145,ES
3818366,Paola,,Ortiz,Henao,portiz23@ufpso.edu.co,3413797676,AD
5854525,Lorena,Juliana,Sandoval,Gómez,lsandoval89@ufpso.edu.co,3436049680,AD
4219675,Marisol,Marta,Gutiérrez,,mgutierrez8@correo.ufpso.edu.co,3630103589,DO
8133961,Fernando,,Lozano,Medina,flozano65@ufpso.edu.co,3115201675,ES
9275678,Yesid,,Cruz,Ospina,ycruz25@ufpso.edu.co,3597218008,ES
3958443,Leidy,Tatiana,Salazar,Ortiz,lsalazar61@ufpso.edu.co,3147778614,ES
4876151,Liliana,,Mendoza,Suárez,lmendoza84@correo.ufpso.edu.co,3554808267,ES
3095116,Héctor,Héctor,Ríos,Rojas,hrios86@ufpso.edu.co,3828600206,AD
3385977,Lina,Liliana,Ruiz,Castaño,lruiz71@ufpso.edu.co,3806956089,ES
8221950,Sara,Catalina,Salazar,Nieto,ssalazar16@correo.ufpso.edu.co,3626221925,ES
1728916,Julián,Oscar,Ortiz,Suárez,jortiz96@correo.ufpso.edu.co,3804435109,ES
4892312,Andrea,María,Meza,Torres,ameza49@correo.ufpso.edu.co,3260045120,DO
1352963,Cindy,Marcela,Sandoval,Buitrago,csandoval53@correo.ufpso.edu.co,3246808263,ES
8567045,Edison,Camilo,Ruiz,Ruiz,eruiz63@correo.ufpso.edu.co,3518124385,AD
2679006,Héctor,David,Montoya,Arango,hmontoya42@correo.ufpso.edu.co,3839181543,ES
9543129,Lorena,,Suárez,,lsuarez35@correo.ufpso.edu.co,3408236464,ES
4736165,Miguel,,Ríos,Valencia,mrios41@ufpso.edu.co,3425707885,ES
9304741,Ana,Isabella,González,,agonzalez62@correo.ufpso.edu.co,3306704517,ES
3739899,Héctor,Jorge,Pinto,Pacheco,hpinto12@correo.ufpso.edu.co,3848524458,DO
1881993,Paola,Marcela,Morales,,pmorales33@correo.ufpso.edu.co,3219465964,DO
2747268,Sandra,,Díaz,Herrera,sdiaz2@ufpso.edu.co,3676007189,ES
1726899,Sandra,Marisol,Salazar,Herrera,ssalazar38@ufpso.edu.co,3364401096,ES
6959732,Alejandra,Sandra,Quintero,Vargas,aquintero3@correo.ufpso.edu.co,3515176617,AD
9361902,Isabella,Alejandra,Díaz,Castillo,idiaz71@correo.ufpso.edu.co,3917222156,ES
6278078,Adriana,Marta,Muñoz,Sandoval,amunoz77@correo.ufpso.edu.co,3713887714,ES
6014044,Yesid,,Aguilar,,yaguilar72@correo.ufpso.edu.co,3745102437,AD
5241305,Julián,Ricardo,Morales,Quintero,jmorales29@ufpso.edu.co,3955831156,DO
6579201,Augusto,Cristian,Henao,Cano,ahenao8@ufpso.edu.co,3415662509,ES
1797352,Sebastián,Mauricio,Henao,Ospina,shenao56@correo.ufpso.edu.co,3441770437,AD
5347830,Marta,Cindy,Ruiz,Lozano,mruiz41@ufpso.edu.co,3565075975,ES
1896771,Oscar,Fernando,Ríos,Castro,orios49@ufpso.edu.co,3598057777,ES
4909271,Camilo,Yesid,Mora,Ortiz,cmora19@correo.ufpso.edu.co,3970203801,ES
2954089,Lorena,,Ochoa,Salazar,lochoa88@ufpso.edu.co,3638979484,DO
9373029,Duván,Camilo,Vargas,Reyes,dvargas46@correo.ufpso.edu.co,3811788524,ES
6481643,Mario,,Zapata,Ochoa,mzapata33@ufpso.edu.co,3280899949,AD
6067333,Alejandra,,Cano,Quintero,acano53@ufpso.edu.co,3627779691,DO
9717132,Marta,Juliana,Suárez,López,msuarez92@ufpso.edu.co,3727235750,ES
8133594,Mario,Esteban,Muñoz,,mmunoz68@ufpso.edu.co,3380419881,ES
2183440,Patricia,Patricia,Pacheco,Vásquez,ppacheco57@correo.ufpso.edu.co,3788047265,ES
3164124,Gloria,Beatriz,Mendoza,García,gmendoza31@correo.ufpso.edu.co,3464927629,DO
9468570,Stiven,Edison,Lozano,Torres,slozano42@ufpso.edu.co,3848807608,AD
9371020,Paola,Marisol,Vargas,Ospina,pvargas19@ufpso.edu.co,3688336647,DO
4448355,Kevin,,Mendoza,Arango,kmendoza13@ufpso.edu.co,3687667155,DO
2199398,Fernando,Felipe,Rodríguez,Suárez,frodriguez24@correo.ufpso.edu.co,3186029563,AD
3048618,Ana,Tatiana,Mora,,amora85@ufpso.edu.co,3679275135,ES
7031874,Ricardo,Brayan,Buitrago,Ríos,rbuitrago67@correo.ufpso.edu.co,3656931369,AD
1773415,Héctor,,Quintero,Acosta,hquintero93@ufpso.edu.co,3817853431,DO
4470308,Gloria,Marta,Nieto,Acosta,gnieto93@ufpso.edu.co,3618352036,DO
1850351,Carlos,Gustavo,Ríos,Trujillo,crios44@ufpso.edu.co,3475668305,ES
5278201,Juliana,Patricia,Valencia,Ramos,jvalencia61@correo.ufpso.edu.co,3464439827,AD
8768565,Yolanda,Stefany,Ospina,Meza,yospina39@correo.ufpso.edu.co,3542638255,DO
2989291,Sara,Juliana,Buitrago,,sbuitrago36@ufpso.edu.co,3450013681,DO
6190625,Nicolás,,Salazar,Herrera,nsalazar16@correo.ufpso.edu.co,3780688619,AD
1544851,Natalia,Catalina,Pérez,,nperez55@correo.ufpso.edu.co,3231014111,DO
3600809,Jorge,Julián,Castro,Jiménez,jcastro79@correo.ufpso.edu.co,3784117824,DO
9689507,Augusto,Carlos,Sánchez,Mora,asanchez3@ufpso.edu.co,3319624028,ES
8932073,Felipe,Carlos,Sandoval,Lozano,fsandoval35@ufpso.edu.co,3243536827,ES
2179149,Kevin,Fabio,Guerrero,Herrera,kguerrero62@ufpso.edu.co,3928303657,DO
7817799,Rodrigo,Camilo,Cruz,,rcruz76@correo.ufpso.edu.co,3338964762,ES
6960699,Alejandra,Sandra,Meza,Sandoval,ameza67@correo.ufpso.edu.co,3116571628,ES
1873475,Diana,Lina,Cano,,dcano65@ufpso.edu.co,3462481994,ES
7148797,Alejandra,Adriana,Valencia,,avalencia33@correo.ufpso.edu.co,3559701974,ES
5350981,Jhon,Edison,Quintero,Sánchez,jquintero17@ufpso.edu.co,3874337678,ES
1872871,Xiomara,,Pedraza,López,xpedraza78@correo.ufpso.edu.co,3427794340,DO
5310558,Alejandro,,Rodríguez,,arodriguez45@ufpso.edu.co,3483181916,DO
9168544,Lorena,Ana,Arango,Torres,larango12@ufpso.edu.co,3358945760,ES
6719179,Ricardo,,Mora,Castro,rmora7@correo.ufpso.edu.co,3845636318,DO
1909144,Jhonatan,Edison,Aguilar,Nieto,jaguilar94@correo.ufpso.edu.co,3157493289,ES
4320386,Viviana,Adriana,Ospina,Ortiz,vospina64@ufpso.edu.co,3262872531,ES
7038844,Claudia,Lorena,Castillo,Morales,ccastillo20@ufpso.edu.co,3614193267,ES
9383428,Oscar,Fernando,Rodríguez,,orodriguez51@ufpso.edu.co,3458941403,DO
5704191,Carlos,Esteban,Ospina,Ruiz,cospina31@ufpso.edu.co,3643660857,ES
7768581,Camilo,,Medina,Suárez,cmedina40@correo.ufpso.edu.co,3120067802,ES
4746080,Cindy,Adriana,Salazar,Parra,csalazar40@ufpso.edu.co,3668076816,ES
5470214,Camila,Paola,Herrera,Rivera,cherrera58@ufpso.edu.co,3593080869,ES
4866647,Ernesto,,Aguilar,Guerrero,eaguilar36@correo.ufpso.edu.co,3272006828,ES
3031113,Claudia,,Ruiz,Flores,cruiz57@correo.ufpso.edu.co,3393005008,ES
3003417,Daniel,Augusto,Lozano,López,dlozano43@ufpso.edu.co,3159406932,DO
7454147,Patricia,,Cárdenas,Vargas,pcardenas51@correo.ufpso.edu.co,3711614133,ES
6733675,Esteban,Camilo,Sánchez,,esanchez10@ufpso.edu.co,3922547096,DO
9219248,Marisol,,Ramírez,Henao,mramirez75@correo.ufpso.edu.co,3251534084,ES
7411130,Nicolás,Héctor,Buitrago,,nbuitrago15@correo.ufpso.edu.co,3704827199,AD
8357492,Mauricio,,Arango,Mendoza,marango86@correo.ufpso.edu.co,3512170915,ES
5296565,Daniela,,Lozano,Cano,dlozano50@correo.ufpso.edu.co,3681069910,ES
4679662,Sebastián,Oscar,Martínez,,smartinez23@ufpso.edu.co,3877497941,AD
2251222,Iván,Raúl,Lozano,Ortiz,ilozano88@ufpso.edu.co,3305721047,ES
1558077,Nicolás,Carlos,Mora,Ramírez,nmora86@ufpso.edu.co,3178749178,ES
4628691,Camilo,,Parra,Mendoza,cparra58@correo.ufpso.edu.co,3731981459,DO
8831242,Iván,Jorge,Jiménez,Flores,ijimenez38@ufpso.edu.co,3198071015,ES
4427148,Raúl,Duván,Herrera,Trujillo,rherrera78@correo.ufpso.edu.co,3218929329,DO
4531548,Sara,Tatiana,Mendoza,Cardona,smendoza14@correo.ufpso.edu.co,3883232634,ES
8899913,Marta,Esperanza,Rivera,Parra,mrivera22@ufpso.edu.co,3417510195,ES
6537997,Leidy,Natalia,Cruz,Herrera,lcruz2@correo.ufpso.edu.co,3692652639,ES
2493118,Andrea,,Rivera,,arivera62@ufpso.edu.co,3167832066,DO
4122981,Vanessa,Patricia,Martínez,,vmartinez41@correo.ufpso.edu.co,3614607462,DO
1065795,Sandra,María,Vásquez,Reyes,svasquez31@correo.ufpso.edu.co,3810491135,AD
3445224,Carlos,,González,,cgonzalez97@correo.ufpso.edu.co,3403190816,DO
2807068,Edison,,Díaz,Morales,ediaz19@correo.ufpso.edu.co,3483677712,DO
7652881,Carolina,Marta,Mora,Ortiz,cmora62@ufpso.edu.co,3441632437,ES
1268933,Nicolás,,Morales,Castillo,nmorales60@ufpso.edu.co,3723277701,ES
7154141,Ricardo,Juan,Suárez,García,rsuarez45@ufpso.edu.co,3921304885,DO
